store_id,store_name,product_id,product_name,product_qty_sold,percentage_contribution_to_store_qty
3,"Grand Bazaar",249,"Pulse Beauty Item 249",15,0.17
3,"Grand Bazaar",168,"EcoWare Sports Item 168",14,0.15
3,"Grand Bazaar",119,"Acme Sports Item 119",14,0.15
3,"Grand Bazaar",170,"Zenon Grocery Item 170",14,0.15
3,"Grand Bazaar",111,"PlayOn Home Item 111",13,0.14
3,"Grand Bazaar",108,"Zenon Toys Item 108",13,0.14
3,"Grand Bazaar",96,"Luxe Toys Item 96",13,0.14
3,"Grand Bazaar",52,"Luxe Fashion Item 52",12,0.13
3,"Grand Bazaar",15,"EcoWare Toys Item 15",11,0.12
3,"Grand Bazaar",219,"Luxe Toys Item 219",11,0.12
3,"Grand Bazaar",33,"Nova Electronics Item 33",11,0.12
3,"Grand Bazaar",120,"Acme Fashion Item 120",10,0.11
3,"Grand Bazaar",55,"Luxe Beauty Item 55",10,0.11
3,"Grand Bazaar",292,"Acme Sports Item 292",9,0.10
3,"Grand Bazaar",204,"Zenon Fashion Item 204",6,0.07
3,"Grand Bazaar",150,"Luxe Electronics Item 150",5,0.06
4,"Tech Hub",171,"Nova Toys Item 171",53,0.61
4,"Tech Hub",52,"Luxe Fashion Item 52",53,0.61
4,"Tech Hub",120,"Acme Fashion Item 120",51,0.59
4,"Tech Hub",126,"EcoWare Toys Item 126",50,0.58
4,"Tech Hub",122,"Zenon Grocery Item 122",49,0.57
4,"Tech Hub",20,"PlayOn Grocery Item 20",48,0.56
4,"Tech Hub",107,"Freshly Home Item 107",47,0.55
4,"Tech Hub",151,"Acme Sports Item 151",47,0.55
4,"Tech Hub",263,"Nova Beauty Item 263",46,0.53
4,"Tech Hub",225,"UrbanX Fashion Item 225",46,0.53
4,"Tech Hub",204,"Zenon Fashion Item 204",46,0.53
4,"Tech Hub",13,"Freshly Electronics Item 13",46,0.53
4,"Tech Hub",111,"PlayOn Home Item 111",45,0.52
4,"Tech Hub",15,"EcoWare Toys Item 15",45,0.52
4,"Tech Hub",60,"Nova Beauty Item 60",45,0.52
4,"Tech Hub",155,"Luxe Books Item 155",45,0.52
4,"Tech Hub",36,"Pulse Grocery Item 36",45,0.52
4,"Tech Hub",217,"Acme Books Item 217",45,0.52
4,"Tech Hub",272,"Zenon Beauty Item 272",45,0.52
4,"Tech Hub",218,"Freshly Beauty Item 218",45,0.52
4,"Tech Hub",88,"UrbanX Fashion Item 88",44,0.51
4,"Tech Hub",215,"Luxe Home Item 215",44,0.51
4,"Tech Hub",37,"Pulse Fashion Item 37",44,0.51
4,"Tech Hub",8,"Luxe Home Item 8",43,0.50
4,"Tech Hub",290,"Pulse Grocery Item 290",43,0.50
4,"Tech Hub",95,"Crafto Electronics Item 95",43,0.50
4,"Tech Hub",200,"Luxe Sports Item 200",43,0.50
4,"Tech Hub",285,"Pulse Home Item 285",43,0.50
4,"Tech Hub",64,"Nova Electronics Item 64",43,0.50
4,"Tech Hub",5,"Freshly Beauty Item 5",42,0.49
4,"Tech Hub",19,"Crafto Beauty Item 19",42,0.49
4,"Tech Hub",58,"EcoWare Electronics Item 58",42,0.49
4,"Tech Hub",110,"PlayOn Toys Item 110",42,0.49
4,"Tech Hub",119,"Acme Sports Item 119",42,0.49
4,"Tech Hub",192,"Luxe Sports Item 192",42,0.49
4,"Tech Hub",1,"PlayOn Toys Item 1",41,0.48
4,"Tech Hub",75,"UrbanX Sports Item 75",41,0.48
4,"Tech Hub",190,"Pulse Toys Item 190",41,0.48
4,"Tech Hub",47,"Luxe Sports Item 47",41,0.48
4,"Tech Hub",193,"Acme Grocery Item 193",41,0.48
4,"Tech Hub",22,"Crafto Grocery Item 22",41,0.48
4,"Tech Hub",31,"UrbanX Fashion Item 31",41,0.48
4,"Tech Hub",74,"Acme Home Item 74",41,0.48
4,"Tech Hub",189,"Pulse Grocery Item 189",41,0.48
4,"Tech Hub",78,"PlayOn Fashion Item 78",40,0.46
4,"Tech Hub",178,"Nova Electronics Item 178",40,0.46
4,"Tech Hub",54,"EcoWare Electronics Item 54",40,0.46
4,"Tech Hub",102,"Nova Toys Item 102",40,0.46
4,"Tech Hub",275,"PlayOn Beauty Item 275",40,0.46
4,"Tech Hub",9,"EcoWare Grocery Item 9",39,0.45
4,"Tech Hub",127,"Zenon Sports Item 127",39,0.45
4,"Tech Hub",93,"PlayOn Beauty Item 93",39,0.45
4,"Tech Hub",30,"Zenon Fashion Item 30",39,0.45
4,"Tech Hub",160,"PlayOn Books Item 160",39,0.45
4,"Tech Hub",136,"Pulse Beauty Item 136",39,0.45
4,"Tech Hub",282,"UrbanX Books Item 282",39,0.45
4,"Tech Hub",220,"Acme Fashion Item 220",39,0.45
4,"Tech Hub",184,"Pulse Home Item 184",38,0.44
4,"Tech Hub",103,"Zenon Electronics Item 103",38,0.44
4,"Tech Hub",35,"Luxe Home Item 35",38,0.44
4,"Tech Hub",299,"Crafto Fashion Item 299",38,0.44
4,"Tech Hub",259,"EcoWare Electronics Item 259",38,0.44
4,"Tech Hub",99,"UrbanX Sports Item 99",38,0.44
4,"Tech Hub",71,"Acme Grocery Item 71",38,0.44
4,"Tech Hub",61,"EcoWare Books Item 61",38,0.44
4,"Tech Hub",46,"Pulse Beauty Item 46",37,0.43
4,"Tech Hub",197,"PlayOn Grocery Item 197",37,0.43
4,"Tech Hub",251,"Freshly Books Item 251",37,0.43
4,"Tech Hub",292,"Acme Sports Item 292",37,0.43
4,"Tech Hub",70,"Zenon Sports Item 70",37,0.43
4,"Tech Hub",148,"Pulse Sports Item 148",37,0.43
4,"Tech Hub",82,"Nova Electronics Item 82",37,0.43
4,"Tech Hub",273,"Pulse Sports Item 273",37,0.43
4,"Tech Hub",77,"Pulse Home Item 77",36,0.42
4,"Tech Hub",300,"Zenon Toys Item 300",36,0.42
4,"Tech Hub",170,"Zenon Grocery Item 170",36,0.42
4,"Tech Hub",129,"EcoWare Home Item 129",36,0.42
4,"Tech Hub",206,"UrbanX Electronics Item 206",36,0.42
4,"Tech Hub",203,"PlayOn Grocery Item 203",36,0.42
4,"Tech Hub",289,"Pulse Grocery Item 289",36,0.42
4,"Tech Hub",188,"Pulse Toys Item 188",36,0.42
4,"Tech Hub",270,"Pulse Beauty Item 270",36,0.42
4,"Tech Hub",240,"Luxe Sports Item 240",36,0.42
4,"Tech Hub",257,"Nova Books Item 257",36,0.42
4,"Tech Hub",264,"Zenon Electronics Item 264",36,0.42
4,"Tech Hub",226,"Zenon Fashion Item 226",36,0.42
4,"Tech Hub",209,"Acme Sports Item 209",36,0.42
4,"Tech Hub",105,"Acme Toys Item 105",35,0.41
4,"Tech Hub",140,"Luxe Beauty Item 140",35,0.41
4,"Tech Hub",73,"Crafto Sports Item 73",35,0.41
4,"Tech Hub",294,"Nova Electronics Item 294",35,0.41
4,"Tech Hub",28,"PlayOn Fashion Item 28",35,0.41
4,"Tech Hub",274,"Nova Sports Item 274",35,0.41
4,"Tech Hub",101,"EcoWare Toys Item 101",35,0.41
4,"Tech Hub",219,"Luxe Toys Item 219",35,0.41
4,"Tech Hub",130,"Freshly Fashion Item 130",34,0.39
4,"Tech Hub",53,"UrbanX Books Item 53",34,0.39
4,"Tech Hub",163,"Crafto Toys Item 163",34,0.39
4,"Tech Hub",133,"Pulse Home Item 133",34,0.39
4,"Tech Hub",10,"Freshly Electronics Item 10",34,0.39
4,"Tech Hub",291,"Freshly Sports Item 291",34,0.39
4,"Tech Hub",295,"Crafto Fashion Item 295",33,0.38
4,"Tech Hub",112,"Zenon Toys Item 112",33,0.38
4,"Tech Hub",261,"Freshly Toys Item 261",33,0.38
4,"Tech Hub",244,"Freshly Grocery Item 244",33,0.38
4,"Tech Hub",276,"Acme Electronics Item 276",33,0.38
4,"Tech Hub",201,"Zenon Sports Item 201",32,0.37
4,"Tech Hub",202,"Nova Electronics Item 202",32,0.37
4,"Tech Hub",224,"Acme Beauty Item 224",32,0.37
4,"Tech Hub",143,"Zenon Beauty Item 143",32,0.37
4,"Tech Hub",4,"PlayOn Beauty Item 4",32,0.37
4,"Tech Hub",33,"Nova Electronics Item 33",31,0.36
4,"Tech Hub",124,"Luxe Beauty Item 124",31,0.36
4,"Tech Hub",249,"Pulse Beauty Item 249",31,0.36
4,"Tech Hub",283,"Pulse Fashion Item 283",31,0.36
4,"Tech Hub",158,"Luxe Fashion Item 158",31,0.36
4,"Tech Hub",195,"PlayOn Home Item 195",31,0.36
4,"Tech Hub",150,"Luxe Electronics Item 150",31,0.36
4,"Tech Hub",223,"Freshly Beauty Item 223",31,0.36
4,"Tech Hub",167,"Pulse Books Item 167",31,0.36
4,"Tech Hub",146,"Freshly Home Item 146",31,0.36
4,"Tech Hub",62,"Acme Fashion Item 62",31,0.36
4,"Tech Hub",23,"PlayOn Beauty Item 23",31,0.36
4,"Tech Hub",32,"Acme Grocery Item 32",30,0.35
4,"Tech Hub",164,"Crafto Home Item 164",30,0.35
4,"Tech Hub",72,"Acme Electronics Item 72",30,0.35
4,"Tech Hub",25,"Nova Electronics Item 25",30,0.35
4,"Tech Hub",241,"Crafto Beauty Item 241",30,0.35
4,"Tech Hub",113,"Acme Books Item 113",30,0.35
4,"Tech Hub",179,"Zenon Grocery Item 179",30,0.35
4,"Tech Hub",156,"Freshly Grocery Item 156",30,0.35
4,"Tech Hub",68,"EcoWare Books Item 68",30,0.35
4,"Tech Hub",49,"Crafto Beauty Item 49",30,0.35
4,"Tech Hub",182,"Crafto Home Item 182",30,0.35
4,"Tech Hub",147,"Nova Books Item 147",29,0.34
4,"Tech Hub",152,"PlayOn Grocery Item 152",29,0.34
4,"Tech Hub",242,"Nova Toys Item 242",29,0.34
4,"Tech Hub",116,"Zenon Fashion Item 116",29,0.34
4,"Tech Hub",229,"Freshly Sports Item 229",29,0.34
4,"Tech Hub",254,"Crafto Beauty Item 254",29,0.34
4,"Tech Hub",134,"Luxe Electronics Item 134",29,0.34
4,"Tech Hub",186,"UrbanX Sports Item 186",28,0.32
4,"Tech Hub",67,"Luxe Fashion Item 67",28,0.32
4,"Tech Hub",108,"Zenon Toys Item 108",28,0.32
4,"Tech Hub",3,"UrbanX Sports Item 3",28,0.32
4,"Tech Hub",154,"EcoWare Books Item 154",28,0.32
4,"Tech Hub",12,"UrbanX Fashion Item 12",28,0.32
4,"Tech Hub",131,"Crafto Electronics Item 131",28,0.32
4,"Tech Hub",221,"Nova Electronics Item 221",28,0.32
4,"Tech Hub",39,"PlayOn Home Item 39",28,0.32
4,"Tech Hub",213,"UrbanX Grocery Item 213",28,0.32
4,"Tech Hub",177,"UrbanX Beauty Item 177",28,0.32
4,"Tech Hub",142,"Nova Home Item 142",28,0.32
4,"Tech Hub",139,"Crafto Sports Item 139",28,0.32
4,"Tech Hub",21,"Luxe Books Item 21",28,0.32
4,"Tech Hub",181,"Zenon Electronics Item 181",28,0.32
4,"Tech Hub",149,"EcoWare Books Item 149",28,0.32
4,"Tech Hub",253,"Freshly Books Item 253",28,0.32
4,"Tech Hub",65,"Acme Grocery Item 65",27,0.31
4,"Tech Hub",98,"Crafto Beauty Item 98",27,0.31
4,"Tech Hub",166,"UrbanX Fashion Item 166",27,0.31
4,"Tech Hub",185,"EcoWare Home Item 185",27,0.31
4,"Tech Hub",258,"Zenon Toys Item 258",27,0.31
4,"Tech Hub",92,"Acme Beauty Item 92",27,0.31
4,"Tech Hub",84,"Pulse Fashion Item 84",27,0.31
4,"Tech Hub",56,"Zenon Beauty Item 56",27,0.31
4,"Tech Hub",233,"Luxe Home Item 233",27,0.31
4,"Tech Hub",284,"Acme Sports Item 284",27,0.31
4,"Tech Hub",96,"Luxe Toys Item 96",27,0.31
4,"Tech Hub",262,"Acme Electronics Item 262",26,0.30
4,"Tech Hub",250,"Pulse Books Item 250",26,0.30
4,"Tech Hub",162,"EcoWare Books Item 162",26,0.30
4,"Tech Hub",183,"Nova Sports Item 183",26,0.30
4,"Tech Hub",298,"UrbanX Books Item 298",26,0.30
4,"Tech Hub",34,"EcoWare Fashion Item 34",26,0.30
4,"Tech Hub",85,"Pulse Grocery Item 85",26,0.30
4,"Tech Hub",14,"Luxe Toys Item 14",26,0.30
4,"Tech Hub",222,"Zenon Home Item 222",26,0.30
4,"Tech Hub",141,"Pulse Toys Item 141",26,0.30
4,"Tech Hub",296,"Crafto Beauty Item 296",26,0.30
4,"Tech Hub",198,"Nova Fashion Item 198",26,0.30
4,"Tech Hub",90,"Pulse Fashion Item 90",26,0.30
4,"Tech Hub",208,"UrbanX Books Item 208",26,0.30
4,"Tech Hub",277,"Zenon Grocery Item 277",26,0.30
4,"Tech Hub",247,"PlayOn Books Item 247",26,0.30
4,"Tech Hub",239,"Acme Beauty Item 239",25,0.29
4,"Tech Hub",42,"Luxe Beauty Item 42",25,0.29
4,"Tech Hub",153,"Luxe Books Item 153",25,0.29
4,"Tech Hub",236,"UrbanX Toys Item 236",25,0.29
4,"Tech Hub",287,"UrbanX Home Item 287",25,0.29
4,"Tech Hub",145,"PlayOn Electronics Item 145",25,0.29
4,"Tech Hub",187,"Zenon Beauty Item 187",25,0.29
4,"Tech Hub",293,"Acme Fashion Item 293",25,0.29
4,"Tech Hub",132,"Nova Books Item 132",25,0.29
4,"Tech Hub",280,"Crafto Electronics Item 280",25,0.29
4,"Tech Hub",237,"UrbanX Toys Item 237",25,0.29
4,"Tech Hub",18,"Nova Books Item 18",25,0.29
4,"Tech Hub",227,"Luxe Toys Item 227",25,0.29
4,"Tech Hub",243,"Freshly Fashion Item 243",24,0.28
4,"Tech Hub",11,"Luxe Beauty Item 11",24,0.28
4,"Tech Hub",27,"Crafto Fashion Item 27",24,0.28
4,"Tech Hub",2,"Freshly Books Item 2",24,0.28
4,"Tech Hub",238,"Nova Books Item 238",24,0.28
4,"Tech Hub",191,"Acme Fashion Item 191",24,0.28
4,"Tech Hub",252,"Freshly Sports Item 252",24,0.28
4,"Tech Hub",97,"Luxe Toys Item 97",23,0.27
4,"Tech Hub",199,"Crafto Beauty Item 199",23,0.27
4,"Tech Hub",175,"Acme Fashion Item 175",23,0.27
4,"Tech Hub",79,"Freshly Grocery Item 79",23,0.27
4,"Tech Hub",246,"Crafto Beauty Item 246",23,0.27
4,"Tech Hub",288,"UrbanX Toys Item 288",23,0.27
4,"Tech Hub",117,"Pulse Books Item 117",22,0.26
4,"Tech Hub",86,"Luxe Fashion Item 86",22,0.26
4,"Tech Hub",168,"EcoWare Sports Item 168",22,0.26
4,"Tech Hub",176,"Pulse Fashion Item 176",22,0.26
4,"Tech Hub",265,"Pulse Home Item 265",22,0.26
4,"Tech Hub",48,"Luxe Sports Item 48",22,0.26
4,"Tech Hub",271,"Acme Grocery Item 271",22,0.26
4,"Tech Hub",40,"Pulse Books Item 40",22,0.26
4,"Tech Hub",194,"Acme Toys Item 194",21,0.24
4,"Tech Hub",278,"Zenon Electronics Item 278",21,0.24
4,"Tech Hub",43,"UrbanX Home Item 43",21,0.24
4,"Tech Hub",66,"Nova Electronics Item 66",21,0.24
4,"Tech Hub",268,"Freshly Home Item 268",21,0.24
4,"Tech Hub",69,"Acme Books Item 69",21,0.24
4,"Tech Hub",161,"Luxe Fashion Item 161",21,0.24
4,"Tech Hub",87,"Nova Electronics Item 87",21,0.24
4,"Tech Hub",210,"Nova Books Item 210",21,0.24
4,"Tech Hub",232,"Zenon Grocery Item 232",21,0.24
4,"Tech Hub",94,"Nova Home Item 94",21,0.24
4,"Tech Hub",157,"Nova Beauty Item 157",21,0.24
4,"Tech Hub",216,"Freshly Home Item 216",21,0.24
4,"Tech Hub",76,"Nova Books Item 76",21,0.24
4,"Tech Hub",115,"PlayOn Books Item 115",20,0.23
4,"Tech Hub",6,"PlayOn Beauty Item 6",20,0.23
4,"Tech Hub",260,"Crafto Sports Item 260",20,0.23
4,"Tech Hub",50,"Pulse Toys Item 50",19,0.22
4,"Tech Hub",135,"UrbanX Beauty Item 135",19,0.22
4,"Tech Hub",137,"Luxe Beauty Item 137",19,0.22
4,"Tech Hub",267,"EcoWare Grocery Item 267",19,0.22
4,"Tech Hub",297,"EcoWare Home Item 297",19,0.22
4,"Tech Hub",80,"Acme Electronics Item 80",19,0.22
4,"Tech Hub",118,"Nova Home Item 118",19,0.22
4,"Tech Hub",114,"Zenon Toys Item 114",19,0.22
4,"Tech Hub",24,"EcoWare Grocery Item 24",19,0.22
4,"Tech Hub",91,"Acme Home Item 91",19,0.22
4,"Tech Hub",109,"Acme Electronics Item 109",19,0.22
4,"Tech Hub",256,"Freshly Fashion Item 256",19,0.22
4,"Tech Hub",245,"Zenon Home Item 245",19,0.22
4,"Tech Hub",83,"Pulse Electronics Item 83",19,0.22
4,"Tech Hub",279,"EcoWare Toys Item 279",19,0.22
4,"Tech Hub",81,"Acme Electronics Item 81",18,0.21
4,"Tech Hub",38,"Acme Grocery Item 38",18,0.21
4,"Tech Hub",205,"Freshly Fashion Item 205",18,0.21
4,"Tech Hub",59,"Pulse Home Item 59",18,0.21
4,"Tech Hub",44,"EcoWare Fashion Item 44",18,0.21
4,"Tech Hub",89,"Freshly Fashion Item 89",18,0.21
4,"Tech Hub",7,"PlayOn Toys Item 7",18,0.21
4,"Tech Hub",16,"EcoWare Fashion Item 16",18,0.21
4,"Tech Hub",159,"Freshly Electronics Item 159",18,0.21
4,"Tech Hub",29,"Acme Books Item 29",18,0.21
4,"Tech Hub",169,"Acme Electronics Item 169",17,0.20
4,"Tech Hub",128,"UrbanX Home Item 128",17,0.20
4,"Tech Hub",17,"PlayOn Home Item 17",17,0.20
4,"Tech Hub",180,"Luxe Grocery Item 180",17,0.20
4,"Tech Hub",104,"Nova Fashion Item 104",17,0.20
4,"Tech Hub",100,"EcoWare Fashion Item 100",17,0.20
4,"Tech Hub",45,"Nova Sports Item 45",17,0.20
4,"Tech Hub",234,"Crafto Beauty Item 234",17,0.20
4,"Tech Hub",269,"PlayOn Grocery Item 269",17,0.20
4,"Tech Hub",281,"Acme Grocery Item 281",16,0.19
4,"Tech Hub",51,"Crafto Books Item 51",16,0.19
4,"Tech Hub",106,"PlayOn Home Item 106",16,0.19
4,"Tech Hub",255,"Zenon Fashion Item 255",16,0.19
4,"Tech Hub",266,"PlayOn Grocery Item 266",15,0.17
4,"Tech Hub",57,"PlayOn Electronics Item 57",15,0.17
4,"Tech Hub",123,"Acme Sports Item 123",15,0.17
4,"Tech Hub",138,"Crafto Books Item 138",15,0.17
4,"Tech Hub",196,"Nova Electronics Item 196",15,0.17
4,"Tech Hub",214,"Luxe Electronics Item 214",14,0.16
4,"Tech Hub",125,"Acme Electronics Item 125",14,0.16
4,"Tech Hub",41,"UrbanX Toys Item 41",14,0.16
4,"Tech Hub",26,"UrbanX Grocery Item 26",14,0.16
4,"Tech Hub",165,"Crafto Electronics Item 165",14,0.16
4,"Tech Hub",173,"UrbanX Fashion Item 173",14,0.16
4,"Tech Hub",286,"Crafto Sports Item 286",13,0.15
4,"Tech Hub",235,"EcoWare Books Item 235",13,0.15
4,"Tech Hub",172,"Luxe Sports Item 172",13,0.15
4,"Tech Hub",212,"UrbanX Books Item 212",12,0.14
4,"Tech Hub",207,"Pulse Toys Item 207",12,0.14
4,"Tech Hub",144,"Crafto Grocery Item 144",12,0.14
4,"Tech Hub",55,"Luxe Beauty Item 55",12,0.14
4,"Tech Hub",211,"Pulse Home Item 211",10,0.12
4,"Tech Hub",121,"Pulse Fashion Item 121",10,0.12
4,"Tech Hub",228,"PlayOn Toys Item 228",9,0.10
4,"Tech Hub",174,"EcoWare Books Item 174",8,0.09
4,"Tech Hub",248,"Freshly Grocery Item 248",7,0.08
4,"Tech Hub",230,"Freshly Home Item 230",7,0.08
4,"Tech Hub",63,"Crafto Grocery Item 63",6,0.07
4,"Tech Hub",231,"Acme Sports Item 231",5,0.06
5,"Fashion Point",116,"Zenon Fashion Item 116",59,0.64
5,"Fashion Point",175,"Acme Fashion Item 175",58,0.63
5,"Fashion Point",258,"Zenon Toys Item 258",57,0.62
5,"Fashion Point",29,"Acme Books Item 29",56,0.61
5,"Fashion Point",239,"Acme Beauty Item 239",54,0.59
5,"Fashion Point",40,"Pulse Books Item 40",54,0.59
5,"Fashion Point",79,"Freshly Grocery Item 79",53,0.58
5,"Fashion Point",54,"EcoWare Electronics Item 54",53,0.58
5,"Fashion Point",256,"Freshly Fashion Item 256",51,0.56
5,"Fashion Point",55,"Luxe Beauty Item 55",51,0.56
5,"Fashion Point",66,"Nova Electronics Item 66",50,0.55
5,"Fashion Point",20,"PlayOn Grocery Item 20",50,0.55
5,"Fashion Point",214,"Luxe Electronics Item 214",50,0.55
5,"Fashion Point",220,"Acme Fashion Item 220",49,0.54
5,"Fashion Point",73,"Crafto Sports Item 73",49,0.54
5,"Fashion Point",271,"Acme Grocery Item 271",49,0.54
5,"Fashion Point",300,"Zenon Toys Item 300",49,0.54
5,"Fashion Point",281,"Acme Grocery Item 281",48,0.52
5,"Fashion Point",49,"Crafto Beauty Item 49",48,0.52
5,"Fashion Point",235,"EcoWare Books Item 235",48,0.52
5,"Fashion Point",276,"Acme Electronics Item 276",48,0.52
5,"Fashion Point",135,"UrbanX Beauty Item 135",48,0.52
5,"Fashion Point",146,"Freshly Home Item 146",47,0.51
5,"Fashion Point",154,"EcoWare Books Item 154",47,0.51
5,"Fashion Point",259,"EcoWare Electronics Item 259",46,0.50
5,"Fashion Point",100,"EcoWare Fashion Item 100",46,0.50
5,"Fashion Point",264,"Zenon Electronics Item 264",46,0.50
5,"Fashion Point",78,"PlayOn Fashion Item 78",45,0.49
5,"Fashion Point",211,"Pulse Home Item 211",45,0.49
5,"Fashion Point",252,"Freshly Sports Item 252",45,0.49
5,"Fashion Point",17,"PlayOn Home Item 17",44,0.48
5,"Fashion Point",270,"Pulse Beauty Item 270",44,0.48
5,"Fashion Point",179,"Zenon Grocery Item 179",44,0.48
5,"Fashion Point",60,"Nova Beauty Item 60",43,0.47
5,"Fashion Point",62,"Acme Fashion Item 62",43,0.47
5,"Fashion Point",5,"Freshly Beauty Item 5",43,0.47
5,"Fashion Point",47,"Luxe Sports Item 47",43,0.47
5,"Fashion Point",221,"Nova Electronics Item 221",43,0.47
5,"Fashion Point",120,"Acme Fashion Item 120",43,0.47
5,"Fashion Point",177,"UrbanX Beauty Item 177",43,0.47
5,"Fashion Point",267,"EcoWare Grocery Item 267",42,0.46
5,"Fashion Point",204,"Zenon Fashion Item 204",42,0.46
5,"Fashion Point",102,"Nova Toys Item 102",42,0.46
5,"Fashion Point",13,"Freshly Electronics Item 13",42,0.46
5,"Fashion Point",41,"UrbanX Toys Item 41",41,0.45
5,"Fashion Point",250,"Pulse Books Item 250",41,0.45
5,"Fashion Point",226,"Zenon Fashion Item 226",41,0.45
5,"Fashion Point",19,"Crafto Beauty Item 19",41,0.45
5,"Fashion Point",65,"Acme Grocery Item 65",41,0.45
5,"Fashion Point",285,"Pulse Home Item 285",41,0.45
5,"Fashion Point",10,"Freshly Electronics Item 10",41,0.45
5,"Fashion Point",11,"Luxe Beauty Item 11",41,0.45
5,"Fashion Point",161,"Luxe Fashion Item 161",41,0.45
5,"Fashion Point",181,"Zenon Electronics Item 181",41,0.45
5,"Fashion Point",280,"Crafto Electronics Item 280",40,0.44
5,"Fashion Point",227,"Luxe Toys Item 227",40,0.44
5,"Fashion Point",22,"Crafto Grocery Item 22",40,0.44
5,"Fashion Point",18,"Nova Books Item 18",40,0.44
5,"Fashion Point",76,"Nova Books Item 76",40,0.44
5,"Fashion Point",158,"Luxe Fashion Item 158",40,0.44
5,"Fashion Point",34,"EcoWare Fashion Item 34",40,0.44
5,"Fashion Point",176,"Pulse Fashion Item 176",39,0.43
5,"Fashion Point",96,"Luxe Toys Item 96",39,0.43
5,"Fashion Point",279,"EcoWare Toys Item 279",39,0.43
5,"Fashion Point",202,"Nova Electronics Item 202",39,0.43
5,"Fashion Point",174,"EcoWare Books Item 174",39,0.43
5,"Fashion Point",125,"Acme Electronics Item 125",39,0.43
5,"Fashion Point",223,"Freshly Beauty Item 223",39,0.43
5,"Fashion Point",71,"Acme Grocery Item 71",39,0.43
5,"Fashion Point",199,"Crafto Beauty Item 199",39,0.43
5,"Fashion Point",75,"UrbanX Sports Item 75",38,0.42
5,"Fashion Point",2,"Freshly Books Item 2",38,0.42
5,"Fashion Point",163,"Crafto Toys Item 163",38,0.42
5,"Fashion Point",153,"Luxe Books Item 153",38,0.42
5,"Fashion Point",28,"PlayOn Fashion Item 28",38,0.42
5,"Fashion Point",141,"Pulse Toys Item 141",38,0.42
5,"Fashion Point",24,"EcoWare Grocery Item 24",38,0.42
5,"Fashion Point",212,"UrbanX Books Item 212",38,0.42
5,"Fashion Point",242,"Nova Toys Item 242",38,0.42
5,"Fashion Point",81,"Acme Electronics Item 81",38,0.42
5,"Fashion Point",151,"Acme Sports Item 151",37,0.40
5,"Fashion Point",157,"Nova Beauty Item 157",37,0.40
5,"Fashion Point",118,"Nova Home Item 118",37,0.40
5,"Fashion Point",53,"UrbanX Books Item 53",37,0.40
5,"Fashion Point",248,"Freshly Grocery Item 248",37,0.40
5,"Fashion Point",170,"Zenon Grocery Item 170",37,0.40
5,"Fashion Point",241,"Crafto Beauty Item 241",37,0.40
5,"Fashion Point",180,"Luxe Grocery Item 180",37,0.40
5,"Fashion Point",260,"Crafto Sports Item 260",37,0.40
5,"Fashion Point",31,"UrbanX Fashion Item 31",36,0.39
5,"Fashion Point",27,"Crafto Fashion Item 27",36,0.39
5,"Fashion Point",237,"UrbanX Toys Item 237",36,0.39
5,"Fashion Point",149,"EcoWare Books Item 149",36,0.39
5,"Fashion Point",232,"Zenon Grocery Item 232",36,0.39
5,"Fashion Point",93,"PlayOn Beauty Item 93",36,0.39
5,"Fashion Point",121,"Pulse Fashion Item 121",36,0.39
5,"Fashion Point",186,"UrbanX Sports Item 186",36,0.39
5,"Fashion Point",268,"Freshly Home Item 268",36,0.39
5,"Fashion Point",48,"Luxe Sports Item 48",35,0.38
5,"Fashion Point",136,"Pulse Beauty Item 136",35,0.38
5,"Fashion Point",148,"Pulse Sports Item 148",35,0.38
5,"Fashion Point",70,"Zenon Sports Item 70",35,0.38
5,"Fashion Point",3,"UrbanX Sports Item 3",35,0.38
5,"Fashion Point",261,"Freshly Toys Item 261",35,0.38
5,"Fashion Point",230,"Freshly Home Item 230",35,0.38
5,"Fashion Point",275,"PlayOn Beauty Item 275",35,0.38
5,"Fashion Point",198,"Nova Fashion Item 198",35,0.38
5,"Fashion Point",168,"EcoWare Sports Item 168",35,0.38
5,"Fashion Point",63,"Crafto Grocery Item 63",35,0.38
5,"Fashion Point",166,"UrbanX Fashion Item 166",35,0.38
5,"Fashion Point",115,"PlayOn Books Item 115",34,0.37
5,"Fashion Point",43,"UrbanX Home Item 43",34,0.37
5,"Fashion Point",95,"Crafto Electronics Item 95",34,0.37
5,"Fashion Point",266,"PlayOn Grocery Item 266",34,0.37
5,"Fashion Point",233,"Luxe Home Item 233",34,0.37
5,"Fashion Point",25,"Nova Electronics Item 25",34,0.37
5,"Fashion Point",296,"Crafto Beauty Item 296",34,0.37
5,"Fashion Point",269,"PlayOn Grocery Item 269",34,0.37
5,"Fashion Point",169,"Acme Electronics Item 169",34,0.37
5,"Fashion Point",4,"PlayOn Beauty Item 4",34,0.37
5,"Fashion Point",126,"EcoWare Toys Item 126",34,0.37
5,"Fashion Point",254,"Crafto Beauty Item 254",34,0.37
5,"Fashion Point",288,"UrbanX Toys Item 288",33,0.36
5,"Fashion Point",109,"Acme Electronics Item 109",33,0.36
5,"Fashion Point",14,"Luxe Toys Item 14",33,0.36
5,"Fashion Point",236,"UrbanX Toys Item 236",33,0.36
5,"Fashion Point",273,"Pulse Sports Item 273",32,0.35
5,"Fashion Point",188,"Pulse Toys Item 188",32,0.35
